year,site,taxa,species,count,funct_group
2015,MOHK,ALGAE,Laminaria farlowii,6,fleshy.algae
2015,MOHK,ALGAE,Pterygophora californica,2,fleshy.algae
2015,MOHK,INVERT,Aplysia californica,0,herbivorous.invert
2015,MOHK,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2015,MOHK,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2015,MOHK,INVERT,Diopatra ornata,21,sessile.planktivorous.invert
2015,MOHK,INVERT,Haliotis corrugata,0,herbivorous.invert
2015,MOHK,INVERT,Haliotis rufescens,0,herbivorous.invert
2015,MOHK,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2015,MOHK,INVERT,Lithopoma,0,herbivorous.invert
2015,MOHK,INVERT,Lytechinus pictus,0,herbivorous.invert
2015,MOHK,INVERT,Megathura crenulata,10,herbivorous.invert
2015,MOHK,INVERT,Mesocentrotus franciscanus,3,herbivorous.invert
2015,MOHK,INVERT,Muricea fruticosa,4,sessile.planktivorous.invert
2015,MOHK,INVERT,Neobernaya spadicea,0,omnivorous.invert
2015,MOHK,INVERT,Panulirus interruptus,0,predatory.invert
2015,MOHK,INVERT,Patiria miniata,0,omnivorous.invert
2015,MOHK,INVERT,Pisaster giganteus,0,predatory.invert
2015,MOHK,INVERT,Pycnopodia helianthoides,0,predatory.invert
2015,MOHK,INVERT,Strongylocentrotus purpuratus,21,herbivorous.invert
2015,MOHK,INVERT,Styela montereyensis,13,sessile.planktivorous.invert
2015,MOHK,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2015,MOHK,INVERT,Urticina eques,0,sessile.planktivorous.invert
2015,NAPL,ALGAE,Eisenia arborea,0,fleshy.algae
2015,NAPL,ALGAE,Laminaria farlowii,358,fleshy.algae
2015,NAPL,ALGAE,Pterygophora californica,350,fleshy.algae
2015,NAPL,INVERT,Aplysia californica,2,herbivorous.invert
2015,NAPL,INVERT,Apostichopus parvimensis,9,omnivorous.invert
2015,NAPL,INVERT,Balanophyllia elegans,135,sessile.planktivorous.invert
2015,NAPL,INVERT,Diopatra ornata,10,sessile.planktivorous.invert
2015,NAPL,INVERT,Haliotis corrugata,0,herbivorous.invert
2015,NAPL,INVERT,Haliotis rufescens,0,herbivorous.invert
2015,NAPL,INVERT,Leptogorgia chilensis,2,sessile.planktivorous.invert
2015,NAPL,INVERT,Lithopoma,3,herbivorous.invert
2015,NAPL,INVERT,Lytechinus pictus,2,herbivorous.invert
2015,NAPL,INVERT,Megathura crenulata,50,herbivorous.invert
2015,NAPL,INVERT,Mesocentrotus franciscanus,70,herbivorous.invert
2015,NAPL,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2015,NAPL,INVERT,Neobernaya spadicea,20,omnivorous.invert
2015,NAPL,INVERT,Panulirus interruptus,7,predatory.invert
2015,NAPL,INVERT,Patiria miniata,84,omnivorous.invert
2015,NAPL,INVERT,Pisaster giganteus,0,predatory.invert
2015,NAPL,INVERT,Pycnopodia helianthoides,0,predatory.invert
2015,NAPL,INVERT,Strongylocentrotus purpuratus,88,herbivorous.invert
2015,NAPL,INVERT,Styela montereyensis,2,sessile.planktivorous.invert
2015,NAPL,INVERT,Tethya aurantium,7,sessile.planktivorous.invert
2015,NAPL,INVERT,Urticina eques,81,sessile.planktivorous.invert
2015,SCDI,ALGAE,Eisenia arborea,257,fleshy.algae
2015,SCDI,ALGAE,Laminaria farlowii,0,fleshy.algae
2015,SCDI,ALGAE,Pterygophora californica,0,fleshy.algae
2015,SCDI,INVERT,Aplysia californica,5,herbivorous.invert
2015,SCDI,INVERT,Apostichopus parvimensis,2,omnivorous.invert
2015,SCDI,INVERT,Balanophyllia elegans,81,sessile.planktivorous.invert
2015,SCDI,INVERT,Diopatra ornata,84,sessile.planktivorous.invert
2015,SCDI,INVERT,Haliotis corrugata,0,herbivorous.invert
2015,SCDI,INVERT,Haliotis rufescens,0,herbivorous.invert
2015,SCDI,INVERT,Leptogorgia chilensis,1,sessile.planktivorous.invert
2015,SCDI,INVERT,Lithopoma,0,herbivorous.invert
2015,SCDI,INVERT,Lytechinus pictus,0,herbivorous.invert
2015,SCDI,INVERT,Megathura crenulata,1,herbivorous.invert
2015,SCDI,INVERT,Mesocentrotus franciscanus,56,herbivorous.invert
2015,SCDI,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2015,SCDI,INVERT,Neobernaya spadicea,2,omnivorous.invert
2015,SCDI,INVERT,Panulirus interruptus,0,predatory.invert
2015,SCDI,INVERT,Patiria miniata,32,omnivorous.invert
2015,SCDI,INVERT,Pisaster giganteus,1,predatory.invert
2015,SCDI,INVERT,Pycnopodia helianthoides,0,predatory.invert
2015,SCDI,INVERT,Strongylocentrotus purpuratus,105,herbivorous.invert
2015,SCDI,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2015,SCDI,INVERT,Tethya aurantium,3,sessile.planktivorous.invert
2015,SCDI,INVERT,Urticina eques,2,sessile.planktivorous.invert
2015,SCTW,ALGAE,Eisenia arborea,3,fleshy.algae
2015,SCTW,ALGAE,Laminaria farlowii,0,fleshy.algae
2015,SCTW,ALGAE,Pterygophora californica,0,fleshy.algae
2015,SCTW,INVERT,Aplysia californica,7,herbivorous.invert
2015,SCTW,INVERT,Apostichopus parvimensis,2,omnivorous.invert
2015,SCTW,INVERT,Balanophyllia elegans,212,sessile.planktivorous.invert
2015,SCTW,INVERT,Diopatra ornata,45,sessile.planktivorous.invert
2015,SCTW,INVERT,Haliotis corrugata,0,herbivorous.invert
2015,SCTW,INVERT,Haliotis rufescens,0,herbivorous.invert
2015,SCTW,INVERT,Leptogorgia chilensis,12,sessile.planktivorous.invert
2015,SCTW,INVERT,Lithopoma,1,herbivorous.invert
2015,SCTW,INVERT,Lytechinus pictus,0,herbivorous.invert
2015,SCTW,INVERT,Megathura crenulata,1,herbivorous.invert
2015,SCTW,INVERT,Mesocentrotus franciscanus,22,herbivorous.invert
2015,SCTW,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2015,SCTW,INVERT,Neobernaya spadicea,0,omnivorous.invert
2015,SCTW,INVERT,Panulirus interruptus,0,predatory.invert
2015,SCTW,INVERT,Patiria miniata,30,omnivorous.invert
2015,SCTW,INVERT,Pisaster giganteus,0,predatory.invert
2015,SCTW,INVERT,Pycnopodia helianthoides,0,predatory.invert
2015,SCTW,INVERT,Strongylocentrotus purpuratus,49,herbivorous.invert
2015,SCTW,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2015,SCTW,INVERT,Tethya aurantium,1,sessile.planktivorous.invert
2015,SCTW,INVERT,Urticina eques,1,sessile.planktivorous.invert
2016,ABUR,ALGAE,Eisenia arborea,0,fleshy.algae
2016,ABUR,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,ABUR,ALGAE,Pterygophora californica,0,fleshy.algae
2016,ABUR,INVERT,Aplysia californica,3,herbivorous.invert
2016,ABUR,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2016,ABUR,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,ABUR,INVERT,Diopatra ornata,1,sessile.planktivorous.invert
2016,ABUR,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,ABUR,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,ABUR,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,ABUR,INVERT,Lithopoma,0,herbivorous.invert
2016,ABUR,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,ABUR,INVERT,Megathura crenulata,0,herbivorous.invert
2016,ABUR,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2016,ABUR,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,ABUR,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,ABUR,INVERT,Panulirus interruptus,1,predatory.invert
2016,ABUR,INVERT,Patiria miniata,0,omnivorous.invert
2016,ABUR,INVERT,Pisaster giganteus,0,predatory.invert
2016,ABUR,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,ABUR,INVERT,Strongylocentrotus purpuratus,0,herbivorous.invert
2016,ABUR,INVERT,Styela montereyensis,2,sessile.planktivorous.invert
2016,ABUR,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,ABUR,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,AHND,ALGAE,Eisenia arborea,0,fleshy.algae
2016,AHND,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,AHND,ALGAE,Pterygophora californica,0,fleshy.algae
2016,AHND,INVERT,Aplysia californica,3,herbivorous.invert
2016,AHND,INVERT,Apostichopus parvimensis,14,omnivorous.invert
2016,AHND,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,AHND,INVERT,Diopatra ornata,127,sessile.planktivorous.invert
2016,AHND,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,AHND,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,AHND,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,AHND,INVERT,Lithopoma,0,herbivorous.invert
2016,AHND,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,AHND,INVERT,Megathura crenulata,0,herbivorous.invert
2016,AHND,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2016,AHND,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,AHND,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,AHND,INVERT,Panulirus interruptus,0,predatory.invert
2016,AHND,INVERT,Patiria miniata,0,omnivorous.invert
2016,AHND,INVERT,Pisaster giganteus,0,predatory.invert
2016,AHND,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,AHND,INVERT,Strongylocentrotus purpuratus,0,herbivorous.invert
2016,AHND,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2016,AHND,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,AHND,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,AQUE,ALGAE,Eisenia arborea,0,fleshy.algae
2016,AQUE,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,AQUE,ALGAE,Pterygophora californica,30,fleshy.algae
2016,AQUE,INVERT,Aplysia californica,0,herbivorous.invert
2016,AQUE,INVERT,Apostichopus parvimensis,6,omnivorous.invert
2016,AQUE,INVERT,Balanophyllia elegans,203,sessile.planktivorous.invert
2016,AQUE,INVERT,Diopatra ornata,883,sessile.planktivorous.invert
2016,AQUE,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,AQUE,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,AQUE,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,AQUE,INVERT,Lithopoma,34,herbivorous.invert
2016,AQUE,INVERT,Lytechinus pictus,1,herbivorous.invert
2016,AQUE,INVERT,Megathura crenulata,4,herbivorous.invert
2016,AQUE,INVERT,Mesocentrotus franciscanus,3,herbivorous.invert
2016,AQUE,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,AQUE,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,AQUE,INVERT,Panulirus interruptus,0,predatory.invert
2016,AQUE,INVERT,Patiria miniata,0,omnivorous.invert
2016,AQUE,INVERT,Pisaster giganteus,1,predatory.invert
2016,AQUE,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,AQUE,INVERT,Strongylocentrotus purpuratus,51,herbivorous.invert
2016,AQUE,INVERT,Styela montereyensis,8,sessile.planktivorous.invert
2016,AQUE,INVERT,Tethya aurantium,2,sessile.planktivorous.invert
2016,AQUE,INVERT,Urticina eques,1,sessile.planktivorous.invert
2016,BULL,ALGAE,Eisenia arborea,0,fleshy.algae
2016,BULL,ALGAE,Laminaria farlowii,6,fleshy.algae
2016,BULL,ALGAE,Pterygophora californica,22,fleshy.algae
2016,BULL,INVERT,Aplysia californica,12,herbivorous.invert
2016,BULL,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2016,BULL,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,BULL,INVERT,Diopatra ornata,8,sessile.planktivorous.invert
2016,BULL,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,BULL,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,BULL,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,BULL,INVERT,Lithopoma,1,herbivorous.invert
2016,BULL,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,BULL,INVERT,Megathura crenulata,0,herbivorous.invert
2016,BULL,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2016,BULL,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,BULL,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,BULL,INVERT,Panulirus interruptus,0,predatory.invert
2016,BULL,INVERT,Patiria miniata,1,omnivorous.invert
2016,BULL,INVERT,Pisaster giganteus,7,predatory.invert
2016,BULL,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,BULL,INVERT,Strongylocentrotus purpuratus,16,herbivorous.invert
2016,BULL,INVERT,Styela montereyensis,1,sessile.planktivorous.invert
2016,BULL,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,BULL,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,CARP,ALGAE,Eisenia arborea,0,fleshy.algae
2016,CARP,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,CARP,ALGAE,Pterygophora californica,0,fleshy.algae
2016,CARP,INVERT,Aplysia californica,23,herbivorous.invert
2016,CARP,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2016,CARP,INVERT,Balanophyllia elegans,8,sessile.planktivorous.invert
2016,CARP,INVERT,Diopatra ornata,106,sessile.planktivorous.invert
2016,CARP,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,CARP,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,CARP,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,CARP,INVERT,Lithopoma,122,herbivorous.invert
2016,CARP,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,CARP,INVERT,Megathura crenulata,37,herbivorous.invert
2016,CARP,INVERT,Mesocentrotus franciscanus,13,herbivorous.invert
2016,CARP,INVERT,Muricea fruticosa,1,sessile.planktivorous.invert
2016,CARP,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,CARP,INVERT,Panulirus interruptus,9,predatory.invert
2016,CARP,INVERT,Patiria miniata,0,omnivorous.invert
2016,CARP,INVERT,Pisaster giganteus,0,predatory.invert
2016,CARP,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,CARP,INVERT,Strongylocentrotus purpuratus,452,herbivorous.invert
2016,CARP,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2016,CARP,INVERT,Tethya aurantium,2,sessile.planktivorous.invert
2016,CARP,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,GOLB,ALGAE,Eisenia arborea,0,fleshy.algae
2016,GOLB,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,GOLB,ALGAE,Pterygophora californica,2,fleshy.algae
2016,GOLB,INVERT,Aplysia californica,2,herbivorous.invert
2016,GOLB,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2016,GOLB,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,GOLB,INVERT,Diopatra ornata,15,sessile.planktivorous.invert
2016,GOLB,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,GOLB,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,GOLB,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,GOLB,INVERT,Lithopoma,0,herbivorous.invert
2016,GOLB,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,GOLB,INVERT,Megathura crenulata,0,herbivorous.invert
2016,GOLB,INVERT,Mesocentrotus franciscanus,2,herbivorous.invert
2016,GOLB,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,GOLB,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,GOLB,INVERT,Panulirus interruptus,0,predatory.invert
2016,GOLB,INVERT,Patiria miniata,1,omnivorous.invert
2016,GOLB,INVERT,Pisaster giganteus,0,predatory.invert
2016,GOLB,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,GOLB,INVERT,Strongylocentrotus purpuratus,6,herbivorous.invert
2016,GOLB,INVERT,Styela montereyensis,1,sessile.planktivorous.invert
2016,GOLB,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,GOLB,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,IVEE,ALGAE,Eisenia arborea,0,fleshy.algae
2016,IVEE,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,IVEE,ALGAE,Pterygophora californica,23,fleshy.algae
2016,IVEE,INVERT,Aplysia californica,0,herbivorous.invert
2016,IVEE,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2016,IVEE,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,IVEE,INVERT,Diopatra ornata,23,sessile.planktivorous.invert
2016,IVEE,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,IVEE,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,IVEE,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,IVEE,INVERT,Lithopoma,33,herbivorous.invert
2016,IVEE,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,IVEE,INVERT,Megathura crenulata,3,herbivorous.invert
2016,IVEE,INVERT,Mesocentrotus franciscanus,1,herbivorous.invert
2016,IVEE,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,IVEE,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,IVEE,INVERT,Panulirus interruptus,9,predatory.invert
2016,IVEE,INVERT,Patiria miniata,0,omnivorous.invert
2016,IVEE,INVERT,Pisaster giganteus,0,predatory.invert
2016,IVEE,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,IVEE,INVERT,Strongylocentrotus purpuratus,62,herbivorous.invert
2016,IVEE,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2016,IVEE,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,IVEE,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,MOHK,ALGAE,Eisenia arborea,0,fleshy.algae
2016,MOHK,ALGAE,Laminaria farlowii,1,fleshy.algae
2016,MOHK,ALGAE,Pterygophora californica,0,fleshy.algae
2016,MOHK,INVERT,Aplysia californica,0,herbivorous.invert
2016,MOHK,INVERT,Apostichopus parvimensis,2,omnivorous.invert
2016,MOHK,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2016,MOHK,INVERT,Diopatra ornata,26,sessile.planktivorous.invert
2016,MOHK,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,MOHK,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,MOHK,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2016,MOHK,INVERT,Lithopoma,8,herbivorous.invert
2016,MOHK,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,MOHK,INVERT,Megathura crenulata,7,herbivorous.invert
2016,MOHK,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2016,MOHK,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,MOHK,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,MOHK,INVERT,Panulirus interruptus,1,predatory.invert
2016,MOHK,INVERT,Patiria miniata,0,omnivorous.invert
2016,MOHK,INVERT,Pisaster giganteus,1,predatory.invert
2016,MOHK,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,MOHK,INVERT,Strongylocentrotus purpuratus,16,herbivorous.invert
2016,MOHK,INVERT,Styela montereyensis,15,sessile.planktivorous.invert
2016,MOHK,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2016,MOHK,INVERT,Urticina eques,0,sessile.planktivorous.invert
2016,NAPL,ALGAE,Eisenia arborea,3,fleshy.algae
2016,NAPL,ALGAE,Laminaria farlowii,257,fleshy.algae
2016,NAPL,ALGAE,Pterygophora californica,75,fleshy.algae
2016,NAPL,INVERT,Aplysia californica,0,herbivorous.invert
2016,NAPL,INVERT,Apostichopus parvimensis,10,omnivorous.invert
2016,NAPL,INVERT,Balanophyllia elegans,58,sessile.planktivorous.invert
2016,NAPL,INVERT,Diopatra ornata,9,sessile.planktivorous.invert
2016,NAPL,INVERT,Haliotis corrugata,1,herbivorous.invert
2016,NAPL,INVERT,Haliotis rufescens,1,herbivorous.invert
2016,NAPL,INVERT,Leptogorgia chilensis,2,sessile.planktivorous.invert
2016,NAPL,INVERT,Lithopoma,13,herbivorous.invert
2016,NAPL,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,NAPL,INVERT,Megathura crenulata,47,herbivorous.invert
2016,NAPL,INVERT,Mesocentrotus franciscanus,47,herbivorous.invert
2016,NAPL,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,NAPL,INVERT,Neobernaya spadicea,13,omnivorous.invert
2016,NAPL,INVERT,Panulirus interruptus,1,predatory.invert
2016,NAPL,INVERT,Patiria miniata,24,omnivorous.invert
2016,NAPL,INVERT,Pisaster giganteus,0,predatory.invert
2016,NAPL,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,NAPL,INVERT,Strongylocentrotus purpuratus,38,herbivorous.invert
2016,NAPL,INVERT,Styela montereyensis,4,sessile.planktivorous.invert
2016,NAPL,INVERT,Tethya aurantium,5,sessile.planktivorous.invert
2016,NAPL,INVERT,Urticina eques,75,sessile.planktivorous.invert
2016,SCDI,ALGAE,Eisenia arborea,266,fleshy.algae
2016,SCDI,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,SCDI,ALGAE,Pterygophora californica,0,fleshy.algae
2016,SCDI,INVERT,Aplysia californica,0,herbivorous.invert
2016,SCDI,INVERT,Apostichopus parvimensis,4,omnivorous.invert
2016,SCDI,INVERT,Balanophyllia elegans,12,sessile.planktivorous.invert
2016,SCDI,INVERT,Diopatra ornata,16,sessile.planktivorous.invert
2016,SCDI,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,SCDI,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,SCDI,INVERT,Leptogorgia chilensis,1,sessile.planktivorous.invert
2016,SCDI,INVERT,Lithopoma,9,herbivorous.invert
2016,SCDI,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,SCDI,INVERT,Megathura crenulata,1,herbivorous.invert
2016,SCDI,INVERT,Mesocentrotus franciscanus,11,herbivorous.invert
2016,SCDI,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2016,SCDI,INVERT,Neobernaya spadicea,0,omnivorous.invert
2016,SCDI,INVERT,Panulirus interruptus,0,predatory.invert
2016,SCDI,INVERT,Patiria miniata,5,omnivorous.invert
2016,SCDI,INVERT,Pisaster giganteus,0,predatory.invert
2016,SCDI,INVERT,Pycnopodia helianthoides,0,predatory.invert
2016,SCDI,INVERT,Strongylocentrotus purpuratus,9,herbivorous.invert
2016,SCDI,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2016,SCDI,INVERT,Tethya aurantium,3,sessile.planktivorous.invert
2016,SCDI,INVERT,Urticina eques,1,sessile.planktivorous.invert
2016,SCTW,ALGAE,Eisenia arborea,80,fleshy.algae
2016,SCTW,ALGAE,Laminaria farlowii,0,fleshy.algae
2016,SCTW,ALGAE,Pterygophora californica,0,fleshy.algae
2016,SCTW,INVERT,Aplysia californica,10,herbivorous.invert
2016,SCTW,INVERT,Apostichopus parvimensis,10,omnivorous.invert
2016,SCTW,INVERT,Balanophyllia elegans,61,sessile.planktivorous.invert
2016,SCTW,INVERT,Diopatra ornata,1,sessile.planktivorous.invert
2016,SCTW,INVERT,Haliotis corrugata,0,herbivorous.invert
2016,SCTW,INVERT,Haliotis rufescens,0,herbivorous.invert
2016,SCTW,INVERT,Leptogorgia chilensis,11,sessile.planktivorous.invert
2016,SCTW,INVERT,Lithopoma,27,herbivorous.invert
2016,SCTW,INVERT,Lytechinus pictus,0,herbivorous.invert
2016,SCTW,INVERT,Megathura crenulata,3,herbivorous.invert
